StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
7/18/18 10:25,7/18/18 10:32,IP Address,73.28.132.137,100,410,TRUE,7/18/18 10:32,R_3g1I1tE69SxGVOZ,NA,NA,NA,NA,27.21870422,-82.47100067,anonymous,EN,5,5,1,1,1,3,1,3,6,2,1,3,1,4,2,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,36,Yes,32,Yes,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,53,No,45,Yes,10,3,5,53,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A3MJSYSWX0Q4WQ,3T2HW4QDUVOPVZKD3KZJ0YYMANVC9H,3PXX5PX6LYGNCX057SMQ9TYCKVJABI,Excluded,Charity,1,1,1,5,5,0.6666666666666666
7/18/18 10:24,7/18/18 10:32,IP Address,64.213.81.34,100,480,TRUE,7/18/18 10:32,R_10pyblVFncO2zUt,NA,NA,NA,NA,29.67889404,-95.40809631,anonymous,EN,2,1,4,27,5,3,5,1,2,3,3,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,73,Yes,61,Yes,75,Yes,64,Yes,40,Yes,52,Yes,36,Yes,47,Yes,60,Yes,73,Yes,15,13,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1S6BP97XORRKU,3HJ1EVZS2O07MZKG48O4YGUMAWOR3L,3UNH76FOCTNKR625ENQFQVRDZLPYM4,Included,Charity,0,2,1,4,0,1
7/18/18 10:25,7/18/18 10:32,IP Address,209.194.241.2,100,425,TRUE,7/18/18 10:32,R_3nwwlNcRdHU3VXs,NA,NA,NA,NA,36.17500305,-115.1371994,anonymous,EN,1,1,1,33,5,1,5,1,1,2,5,1,5,5,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,50,Yes,31,Yes,33,Yes,67,Yes,37,Yes,55,Yes,50,Yes,44,Yes,75,Yes,64,Yes,15,11,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A3FOL78K2EQYVN,3QI9WAYOGQSIKX7B2ZM7VTB26P96SU,3LBXNTKX0SDGKHT1KI082VEKXGOX9Y,Included,Charity,0,1,1,1,0,1
7/18/18 10:26,7/18/18 10:33,IP Address,71.182.138.68,100,364,TRUE,7/18/18 10:33,R_31u8hKRL9NCM58G,NA,NA,NA,NA,40.50349426,-80.07839966,anonymous,EN,4,4,2,1,4,2,4,3,3,2,4,3,4,4,4,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,64,Yes,49,Yes,75,Yes,41,Yes,63,Yes,47,Yes,37,Yes,72,Yes,58,Yes,15,6,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,A2LCP0T4E23JQS,3O4VWC1GEWNQOB13W3FVWP8V0FUJ3L,3SKRO2GZ729SBCRZHM6QXVOZ3VMK1O,Excluded,Self,1,2,2,4,0,1
7/18/18 10:24,7/18/18 10:33,IP Address,24.101.246.112,100,489,TRUE,7/18/18 10:33,R_2U4WaTqtsh4GgmS,NA,NA,NA,NA,41.01370239,-80.77059937,anonymous,EN,1,1,5,30,6,1,6,1,1,1,6,1,7,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,41,Yes,31,Yes,48,Yes,58,Yes,35,Yes,46,Yes,41,Yes,55,Yes,66,Yes,75,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A371H3PQPR2Z8J,3M67TQBQQH512KNFJ63SU38YAKA9AC,3L6L49WXW1F6LS3FXHLMT4CKIP1450,Included,Team,0,1,1,5,0,1
7/18/18 10:27,7/18/18 10:33,IP Address,173.27.16.41,100,314,TRUE,7/18/18 10:33,R_1pKmjUYxOK0Zi12,NA,NA,NA,NA,41.57380676,-90.45819855,anonymous,EN,1,1,4,32,6,2,6,1,1,1,6,1,5,5,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,NA,NA,NA,NA,33,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,14,5,33,1,1.05,B14,0.12,0.02,0.14,TRUE,7,A3RPOFZUWY33P7,30EV7DWJTVCFGJJK15EWDFZ3NA56Y8,3MAOD8E57RS19JXVLSJDKW94256XNY,Included,Charity,0,1,1,4,8,0.4666666666666667
7/18/18 10:10,7/18/18 10:33,IP Address,12.230.214.50,100,1330,TRUE,7/18/18 10:33,R_2YPPzsesGPQhgPj,NA,NA,NA,NA,33.9875946,-84.64659882,anonymous,EN,5,5,1,33,3,1,1,1,1,1,1,1,1,4,4,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,62,Yes,39,Yes,64,Yes,62,Yes,50,Yes,75,Yes,70,Yes,46,Yes,38,Yes,59,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A3FJSCZLT0F0WY,3T2HW4QDUVOPVZKD3KZJ0YYMANV9CE,3MRNMEIQW6OXNDPTIF2MDX2NHRLDLZ,Excluded,Team,1,1,1,5,0,1
7/18/18 10:27,7/18/18 10:33,IP Address,75.110.162.172,100,383,TRUE,7/18/18 10:33,R_2U6piXmQmkal07S,NA,NA,NA,NA,35.81199646,-77.04879761,anonymous,EN,5,5,1,1,3,5,3,3,5,2,1,2,1,1,5,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,30,1,1.14,B14,0.12,0.02,0.14,TRUE,6,A23B9UVYZ52CL0,3ECKRY5B1QDVETOQZSP4OPYA2V4IZ5,33F859I567V2MK8JDYWIQFLGXQ9HB0,Excluded,Self,1,1,1,5,9,0.4
7/18/18 10:27,7/18/18 10:33,IP Address,24.61.246.85,100,385,TRUE,7/18/18 10:33,R_pTaLSSjbVkmAAX7,NA,NA,NA,NA,42.38000488,-71.13289642,anonymous,EN,4,4,2,20,2,4,2,3,3,3,1,3,1,2,3,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,75,No,75,Yes,38,Yes,41,Yes,60,Yes,65,Yes,36,Yes,48,Yes,56,Yes,74,Yes,15,6,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,14,AC5UD8N187QD6,3CO05SML7VMB57LJLL6LWIWF7K4R0Q,3G2UL9A02EWZNJLC4YTYOMAU5M2763,Included,Team,0,4,4,2,0,1
7/18/18 10:29,7/18/18 10:33,IP Address,167.187.100.204,100,268,TRUE,7/18/18 10:33,R_1k0vQTRrrjn6YPr,NA,NA,NA,NA,34.09950256,-118.414299,anonymous,EN,3,1,3,25,5,1,4,1,1,1,3,1,4,6,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,34,Yes,NA,NA,40,No,NA,NA,NA,NA,NA,NA,7,11,5,40,1,1.05,B14,0.12,0.02,0.14,TRUE,7,ABQDXY7FH3CVL,309D674SHZ28JSZA14DFR4TCYNYCBR,38F5OAUN5OUFK85T0HK2LDZKE0JH7F,Included,Charity,0,3,1,3,8,0.4666666666666667
7/18/18 10:27,7/18/18 10:33,IP Address,68.111.198.189,100,382,TRUE,7/18/18 10:33,R_blooSKz7AxhdGE1,NA,NA,NA,NA,33.2230072,-117.1069031,anonymous,EN,5,5,1,1,1,2,1,2,4,2,1,3,1,2,3,2,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,A3RCX3IQ8L6HHW,30EV7DWJTVCFGJJK15EWDFZ3NA56Y8,3LS2AMNW5G8ZI7WV0TOY5DDGVCOQO9,Excluded,Charity,1,1,1,5,10,0.3333333333333333
7/18/18 10:26,7/18/18 10:33,IP Address,206.74.160.34,100,459,TRUE,7/18/18 10:33,R_29cyLHhhsbpgX3Y,NA,NA,NA,NA,32.80360413,-79.9469986,anonymous,EN,1,1,4,50,6,2,6,1,1,1,6,1,6,5,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,No,NA,NA,NA,NA,NA,NA,39,Yes,7,14,5,44,1,1.05,B14,0.12,0.02,0.14,TRUE,7,A1OIBI3PWS4R5K,36MUZ9VAE6JGVNH8BRAGCIHFMKNEDT,3DL65MZB8EX9CF9N1XK7GWULNVGECN,Included,Team,0,1,1,4,8,0.4666666666666667
7/18/18 10:26,7/18/18 10:34,IP Address,192.203.201.3,100,466,TRUE,7/18/18 10:34,R_2zMcY2C7xCcUFB4,NA,NA,NA,NA,44.95550537,-93.16699982,anonymous,EN,1,1,5,30,4,2,5,1,1,1,2,1,4,4,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,44,Yes,68,Yes,32,Yes,35,Yes,56,Yes,67,Yes,62,Yes,75,Yes,52,Yes,44,Yes,15,15,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,AKX5RHHO8BIUX,3MDKGGG61Q4JZXKQRZRX5Y7O88N6TJ,3TR2532VIQCS7EME57IVRCF3WH2J6M,Included,Team,0,1,1,5,0,1
7/18/18 10:27,7/18/18 10:34,IP Address,75.97.157.34,100,436,TRUE,7/18/18 10:34,R_32K18xoAFZrClmV,NA,NA,NA,NA,41.2808075,-75.89620209,anonymous,EN,5,4,3,5,6,1,5,1,1,1,3,1,4,5,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,42,Yes,59,Yes,52,Yes,42,Yes,70,Yes,75,Yes,58,Yes,66,Yes,50,Yes,39,Yes,15,6,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A3V8LIMUUJWUTL,3P4C70TRMRYXDD1RU3YSVYAW894LGX,35DR22AR5E2U5F4L39ZYBIBYXOFX3I,Excluded,Self,1,1,2,3,0,1
7/18/18 10:30,7/18/18 10:35,IP Address,216.2.193.1,100,259,TRUE,7/18/18 10:35,R_2wB3BvXnEHrCs3T,NA,NA,NA,NA,40.72250366,-73.55680084,anonymous,EN,5,5,1,0,1,1,1,3,4,1,1,3,1,1,4,1,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,5,21,1,1.12,B12,0.12,0.02,0.12,TRUE,4,A9SUFZ0OO4YO,3HO4MYYR125YZAZFR4H7AUTQRMU6UA,3CPLWGV3MPHB8NFXICDZ4TNMV2GN96,Excluded,Self,1,1,1,5,11,0.26666666666666666
7/18/18 10:29,7/18/18 10:35,IP Address,107.77.196.135,100,372,TRUE,7/18/18 10:35,R_r71aNEUlAStpkyd,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,4,4,1,1,3,6,4,4,3,4,2,4,2,3,6,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,37,No,NA,NA,NA,NA,NA,NA,NA,NA,36,Yes,NA,NA,NA,NA,NA,NA,7,5,5,37,1,1.05,B14,0.12,0.02,0.14,TRUE,7,A31JM9RECQGYEX,3O4VWC1GEWNQOB13W3FVWP8V0FUJ3L,34QN5IT0T0989M4GCE5NTLWY33N80R,Excluded,Charity,1,2,2,5,8,0.4666666666666667
7/18/18 10:29,7/18/18 10:35,IP Address,216.164.155.204,100,356,TRUE,7/18/18 10:35,R_doOCpJXH3SVmviF,NA,NA,NA,NA,40.6302948,-75.39409637,anonymous,EN,5,5,1,3,1,5,1,7,6,5,2,4,3,2,5,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,66,Yes,70,No,32,Yes,69,Yes,4,Yes,NA,NA,49,Yes,39,Yes,66,Yes,58,Yes,14,3,5,70,1,1.05,B14,0.12,0.02,0.14,TRUE,13,A1D0JL4MJ7XSGV,3HJ1EVZS2O07MZKG48O4YGUMAWOR3L,3SKEMFQBZ4NAMCBKG7F5C5B7H0E8KG,Excluded,Charity,1,1,1,5,1,0.9333333333333333
7/18/18 10:25,7/18/18 10:35,IP Address,47.149.7.143,100,582,TRUE,7/18/18 10:35,R_3kddD0K7rX0iqTw,NA,NA,NA,NA,34.085495,-117.7344971,anonymous,EN,1,1,5,25,7,1,7,1,1,1,6,1,6,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,45,Yes,46,Yes,40,Yes,NA,NA,NA,NA,45,Yes,NA,NA,53,No,38,Yes,NA,NA,11,15,5,53,1,1.05,B14,0.12,0.02,0.14,TRUE,11,A15XX0WDRG29E7,3M67TQBQQH512KNFJ63SU38YAKA9AC,3TS1AR6UQRWV6CEN5RW2ISN7YKQF7X,Included,Team,0,1,1,5,4,0.7333333333333333
7/18/18 10:26,7/18/18 10:35,IP Address,185.177.0.7,100,561,TRUE,7/18/18 10:35,R_2QnbjPKppqgQ8ZP,NA,NA,NA,NA,39,71,anonymous,EN,4,5,2,5,4,5,4,3,3,4,3,4,4,3,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,A1848YLP5S6RN6,3T5ZXGO9DE58VRC9C0UDXRPWT5LQZG,3L70J4KAZH4GRUYPLODW4JMCNFGDAB,Excluded,Charity,1,2,1,4,10,0.3333333333333333
7/18/18 10:26,7/18/18 10:35,IP Address,76.111.151.115,100,538,TRUE,7/18/18 10:35,R_2z6cQbqHJs8vj4e,NA,NA,NA,NA,39.29550171,-75.56980133,anonymous,EN,5,5,1,2,6,1,6,1,1,1,6,1,6,6,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,No,NA,NA,NA,NA,6,3,5,37,1,1.14,B14,0.12,0.02,0.14,TRUE,6,A9AGWXBGQV61L,309D674SHZ28JSZA14DFR4TCYNYCBR,3I7DHKZYGOIGJ804HYH5K89B7EVF5I,Excluded,Self,1,1,1,5,9,0.4
7/18/18 10:25,7/18/18 10:36,IP Address,41.90.157.38,100,644,TRUE,7/18/18 10:36,R_241TUHuoe54iXHQ,NA,NA,NA,NA,-1.283294678,36.81669617,anonymous,EN,5,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,54,Yes,53,Yes,40,Yes,NA,NA,45,Yes,51,Yes,37,Yes,71,No,63,Yes,13,3,5,71,1,1.05,B14,0.12,0.02,0.14,TRUE,13,A2UUKFTD0VUX2S,3O4VWC1GEWNQOB13W3FVWP8V0FUJ3L,3TUI152ZZC5EMFPUURQNTH0821DQ1L,Excluded,Team,1,1,1,5,2,0.8666666666666667
7/18/18 10:28,7/18/18 10:36,IP Address,107.204.201.212,100,468,TRUE,7/18/18 10:36,R_3dREZgRUbZX6CrC,NA,NA,NA,NA,34.40209961,-118.8395004,anonymous,EN,1,1,4,28,4,1,4,1,1,1,3,1,4,4,2,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,75,No,55,Yes,36,Yes,39,Yes,34,Yes,75,Yes,45,Yes,62,Yes,70,Yes,54,Yes,15,14,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A1BAPMRIU7SGSP,3M7OI89LVY52DGIF5DW7GO7KKMNC66,3MRNMEIQW6OXNDPTIF2MDX2NHRPDL3,Included,Team,0,1,1,4,0,1
7/18/18 10:30,7/18/18 10:36,IP Address,24.246.151.139,100,343,TRUE,7/18/18 10:36,R_1F5FlWUeAvrozqx,NA,NA,NA,NA,36.354599,-81.47280121,anonymous,EN,1,1,4,20,6,1,6,1,1,1,6,1,6,7,1,7,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,59,Yes,59,Yes,64,No,62,Yes,34,Yes,NA,NA,NA,NA,50,Yes,58,Yes,43,Yes,13,14,5,64,1,1.05,B14,0.12,0.02,0.14,TRUE,13,A15LUSPAJBIJAK,3RSBJ6YZEC7Z5Y8TWB825UEE2Z9OFI,3483FV8BEF1S1IO6YMC3SVTMU6I62O,Included,Team,0,1,1,4,2,0.8666666666666667
7/18/18 10:31,7/18/18 10:36,IP Address,146.115.18.186,100,331,TRUE,7/18/18 10:36,R_3OcX1vxwoR7SFmY,NA,NA,NA,NA,42.34509277,-71.09929657,anonymous,EN,5,5,1,1,2,1,1,2,1,2,1,2,1,2,2,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,52,Yes,41,Yes,52,Yes,64,Yes,40,Yes,54,Yes,36,Yes,61,Yes,72,No,50,Yes,15,3,5,72,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A3P2LT53J1GUBG,37VHPF5VYCKPHU13YST5023BQHDC8S,320DUZ38G84U47BKHKRH33SSQV7GJN,Excluded,Charity,1,1,1,5,0,1
7/18/18 10:31,7/18/18 10:37,IP Address,74.197.23.203,100,367,TRUE,7/18/18 10:37,R_8B3QFS29y0luFP3,NA,NA,NA,NA,31.46760559,-100.4366989,anonymous,EN,5,5,1,1,1,2,1,2,4,2,1,4,1,1,4,1,6,Yes,9,Yes,14,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,14,1,1.04,B12,0.12,0.02,0.12,TRUE,3,AVDF9O70MW7X8,34F34TZU7WG13T5KS31QDF33U1UJ2A,3MHW492WW1V3NC709C3VJWNJH39MV3,Excluded,Charity,1,1,1,5,12,0.2
7/18/18 10:24,7/18/18 10:37,IP Address,136.61.83.179,100,734,TRUE,7/18/18 10:37,R_3rSDgAX8c3SPaV3,NA,NA,NA,NA,39.10679626,-94.56600189,anonymous,EN,3,3,1,0,4,1,1,1,1,1,1,1,1,4,7,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,67,No,40,Yes,56,Yes,54,Yes,67,Yes,45,Yes,51,Yes,63,Yes,NA,NA,39,Yes,14,7,5,67,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A3G6L97AX9KR7F,3CESM1J3EIKBREOKM4W8SIENC256W9,3GS6S824SRFMKJS5BNNRIDVXT2TNWM,Excluded,Self,1,3,3,5,1,0.9333333333333333
7/18/18 10:30,7/18/18 10:37,IP Address,67.245.216.203,100,430,TRUE,7/18/18 10:37,R_1g8D1CLF8opnO0z,NA,NA,NA,NA,41.74890137,-74.44670105,anonymous,EN,1,1,5,45,6,1,6,1,1,1,6,2,6,6,1,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,49,Yes,NA,NA,NA,NA,33,Yes,49,Yes,NA,NA,45,Yes,39,Yes,NA,NA,58,No,11,15,5,58,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A147F5PJTHOB8A,3C8QQOM6JPIB947MKRYVGANCNMWLIP,3BC8WZX3V4E2RL3B50U24YSQ2KVRR3,Included,Team,0,1,1,5,4,0.7333333333333333
7/18/18 10:30,7/18/18 10:37,IP Address,199.34.4.20,100,413,TRUE,7/18/18 10:37,R_3NvT4Zgq16KbgU8,NA,NA,NA,NA,37.75100708,-97.8219986,anonymous,EN,2,1,4,25,6,1,6,1,1,1,5,NA,6,1,1,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,48,Yes,NA,NA,NA,NA,33,Yes,43,Yes,48,Yes,39,Yes,55,No,NA,NA,NA,NA,11,13,5,55,1,1.14,B14,0.12,0.02,0.14,TRUE,11,A1ETEW9WH37WDS,3L1EFR8WWTMWYB4NUMPK84JP70N9FP,3CFVK00FWM3Y24AE8SU87RSV0696LD,Included,Self,0,2,1,4,4,0.7333333333333333
7/18/18 10:33,7/18/18 10:37,IP Address,71.186.231.34,100,274,TRUE,7/18/18 10:37,R_3I4E6ZekXbqK5pl,NA,NA,NA,NA,42.98640442,-78.72789764,anonymous,EN,2,2,4,40,6,2,6,2,2,2,6,2,6,6,2,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,44,No,31,Yes,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,NA,NA,44,Yes,9,12,5,44,1,1.05,B14,0.12,0.02,0.14,TRUE,9,A240OTT1T85UGT,39WSF6KUV227ZK8X10OWNCTEQYUOE0,3QUO65DNQV6RA03CH283FEA5YWFOUV,Included,Team,0,2,2,4,6,0.6
7/18/18 10:34,7/18/18 10:38,IP Address,75.147.113.177,100,248,TRUE,7/18/18 10:38,R_RKsF5qm28Gjz6uJ,NA,NA,NA,NA,40.65089417,-74.21649933,anonymous,EN,4,4,1,5,5,1,4,1,2,1,5,1,2,3,5,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,31,Yes,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,48,No,9,5,5,48,1,1.05,B14,0.12,0.02,0.14,TRUE,9,A22LLCN5WBKJJI,3J9UN9O9J39U7J26DGXCURAOX3AJ0Q,3ND9UOO81LKWWJPKZA7C5LR8O82LWT,Excluded,Charity,1,2,2,5,6,0.6
7/18/18 10:29,7/18/18 10:38,IP Address,47.40.2.85,100,523,TRUE,7/18/18 10:38,R_1EajNMYwOcIIooT,NA,NA,NA,NA,38.46609497,-89.97579956,anonymous,EN,5,5,1,1,1,1,1,1,1,1,3,1,1,3,7,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,44,Yes,NA,NA,47,Yes,NA,NA,NA,NA,36,Yes,43,Yes,NA,NA,56,No,10,3,5,56,1,1.05,B14,0.12,0.02,0.14,TRUE,10,A38TZK07ON180S,3ZTE0JGGCE9S2MOJ59I1XOTB5MHOC7,3EA3QWIZ4JD2E1DKJ25OQLSH3APTIW,Excluded,Charity,1,1,1,5,5,0.6666666666666666
7/18/18 10:31,7/18/18 10:38,IP Address,73.145.62.40,100,430,TRUE,7/18/18 10:38,R_d0dkGLsKORYtrOx,NA,NA,NA,NA,42.63330078,-84.53769684,anonymous,EN,4,4,2,20,2,5,2,5,5,3,2,5,3,2,2,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,56,Yes,65,Yes,47,Yes,56,Yes,40,Yes,45,Yes,36,Yes,54,Yes,64,Yes,53,Yes,15,6,5,65,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A2LW2GSGDM72NX,3ACRLU860NVNGQJOXVJAHSTFJZBEBM,3018Q3ZVOJ8AS4HU3P8G983G2GFRA3,Included,Self,0,4,4,2,0,1
7/18/18 10:33,7/18/18 10:38,IP Address,67.3.149.216,100,320,TRUE,7/18/18 10:38,R_1CBynKMvKQ2eTUH,NA,NA,NA,NA,41.30690002,-96.10639954,anonymous,EN,5,5,1,2,4,2,3,1,1,1,2,1,3,4,1,5,6,Yes,9,Yes,14,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,5,14,1,1.04,B12,0.12,0.02,0.12,TRUE,3,A1KRO0JWU6LT0I,3CO05SML7VMB57LJLL6LWIWF7K4R0Q,3ZQIG0FLQFYZSO1EDE9ISUPAF62VWK,Excluded,Charity,1,1,1,5,12,0.2
7/18/18 10:29,7/18/18 10:38,IP Address,65.216.191.210,100,561,TRUE,7/18/18 10:38,R_26bPIu1Teu0x6OO,NA,NA,NA,NA,37.55380249,-77.46029663,anonymous,EN,5,5,1,1,1,2,1,4,5,2,1,5,1,1,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,38,Yes,63,Yes,75,Yes,73,Yes,47,Yes,43,Yes,62,Yes,70,Yes,38,Yes,56,Yes,15,3,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,A10OUK3W46D5SO,3S8A4GJRD3KYCPOFWURC6GV95T36VZ,34Z02EIMITVR76W4FCGIKHSLHG80T8,Excluded,Team,1,1,1,5,0,1
7/18/18 10:31,7/18/18 10:38,IP Address,72.222.208.129,100,421,TRUE,7/18/18 10:38,R_3Ge1naPxNI0ibve,NA,NA,NA,NA,33.62379456,-112.0039978,anonymous,EN,4,4,2,20,4,2,3,1,3,4,2,2,3,4,2,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,50,Yes,31,Yes,61,Yes,75,Yes,72,Yes,36,Yes,42,Yes,68,Yes,50,Yes,59,Yes,15,6,5,75,1,1.05,B14,0.12,0.02,0.14,TRUE,15,AOHLJ70JAIZTB,3S4TINXCC049SHWDR9M6M4NTN1HOB0,3OLQQLKKNT7WKTFTBP1T307GDFSEJ4,Included,Charity,0,4,4,2,0,1
7/18/18 10:33,7/18/18 10:38,IP Address,128.249.96.15,100,314,TRUE,7/18/18 10:38,R_2P7GyZjDmTcNmTw,NA,NA,NA,NA,29.707901,-95.40100098,anonymous,EN,5,5,1,5,4,2,4,2,2,1,4,2,4,6,4,6,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,72,Yes,NA,NA,74,No,58,Yes,43,Yes,48,Yes,64,Yes,55,Yes,72,Yes,39,Yes,14,3,5,74,1,1.14,B14,0.12,0.02,0.14,TRUE,14,A3OWHW7XYQU52K,3L1EFR8WWTMWYB4NUMPK84JP70N9FP,3LPW2N6LKUK52QXUCNC468AEH2S5UR,Excluded,Self,1,1,1,5,1,0.9333333333333333
7/18/18 10:34,7/18/18 10:38,IP Address,47.148.167.203,100,264,TRUE,7/18/18 10:38,R_3PU2e8tqHhqYG01,NA,NA,NA,NA,34.02729797,-117.5877991,anonymous,EN,4,5,2,10,5,1,4,1,2,2,5,2,3,4,4,6,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,5,30,1,1.14,B14,0.12,0.02,0.14,TRUE,5,A7T06JMP6BTDS,3F6045TU7D5NX1DAR0PSY8XE42S99X,3VELCLL3GL1HVQZLGBFTHIWUVYSF12,Excluded,Self,1,2,1,4,10,0.3333333333333333
7/18/18 10:32,7/18/18 10:39,IP Address,97.91.252.6,100,374,TRUE,7/18/18 10:39,R_1jOPrcdcWDsF6c2,NA,NA,NA,NA,38.65719604,-90.28199768,anonymous,EN,5,5,1,5,2,1,1,1,5,2,1,3,1,2,6,2,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,30,Yes,70,Yes,75,Yes,73,Yes,39,Yes,35,Yes,45,Yes,69,Yes,53,Yes,62,Yes,15,3,5,75,1,1.14,B14,0.12,0.02,0.14,TRUE,15,AHPOUVK6YUTK1,3CMV9YRYP3I74FRS29JVSB2C01LLJ1,3F6HPJW4JEIQVX3CP4P7QPSZI8C2WM,Excluded,Self,1,1,1,5,0,1
