StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ignored,excluded,belonged,mc_percent_ball,aas_happy,aas_anxious,aas_pleased,aas_angry,aas_frustrated,aas_depressed,aas_joyful,aas_unhappy,aas_enjoyment,aas_peaceful,aas_bored,aas_relaxed,1_static_add,1_static_continue,2_static_add,2_static_continue,3_static_add,3_static_continue,4_static_add,4_static_continue,5_static_add,5_static_continue,1_add,1_continue,2_add,2_continue,3_add,3_continue,4_add,4_continue,5_add,5_continue,6_add,6_continue,7_add,7_continue,8_add,8_continue,9_add,9_continue,10_add,10_continue,11_add,11_continue,12_add,12_continue,13_add,13_continue,14_add,14_continue,15_add,15_continue,16_add,16_continue,17_add,17_continue,18_add,18_continue,19_add,19_continue,20_add,20_continue,21_add,21_continue,22_add,22_continue,23_add,23_continue,24_add,24_continue,25_add,25_continue,26_add,26_continue,27_add,27_continue,28_add,28_continue,29_add,29_continue,30_add,30_continue,31_add,31_continue,32_add,32_continue,33_add,33_continue,34_add,34_continue,35_add,35_continue,36_add,36_continue,37_add,37_continue,38_add,38_continue,39_add,39_continue,40_add,40_continue,41_add,41_continue,42_add,42_continue,43_add,43_continue,44_add,44_continue,45_add,45_continue,46_add,46_continue,47_add,47_continue,48_add,48_continue,49_add,49_continue,50_add,50_continue,51_add,51_continue,52_add,52_continue,53_add,53_continue,54_add,54_continue,55_add,55_continue,56_add,56_continue,57_add,57_continue,58_add,58_continue,59_add,59_continue,60_add,60_continue,61_add,61_continue,62_add,62_continue,63_add,63_continue,64_add,64_continue,65_add,65_continue,66_add,66_continue,67_add,67_continue,68_add,68_continue,69_add,69_continue,70_add,70_continue,71_add,71_continue,72_add,72_continue,73_add,73_continue,74_add,74_continue,75_add,75_continue,76_add,76_continue,77_add,77_continue,78_add,78_continue,79_add,79_continue,80_add,80_continue,81_add,81_continue,82_add,82_continue,83_add,83_continue,84_add,84_continue,85_add,85_continue,86_add,86_continue,87_add,87_continue,88_add,88_continue,89_add,89_continue,90_add,90_continue,91_add,91_continue,92_add,92_continue,93_add,93_continue,94_add,94_continue,95_add,95_continue,96_add,96_continue,97_add,97_continue,98_add,98_continue,99_add,99_continue,100_add,100_continue,101_add,101_continue,102_add,102_continue,103_add,103_continue,104_add,104_continue,105_add,105_continue,n_tasks,SC2,start_value,current_total,base_pay,total_pay,code,bonus_1,bonus_2,total_bonus,dummy_var,total_correct,workerId,hitId,assignmentId,condition,play_for,condition_int,ignored_mstrength,excluded_mstrength,belonged_mstrength,missed_tasks,prop_tasks
8/7/18 19:13,8/7/18 19:20,IP Address,66.41.57.210,100,396,TRUE,8/7/18 19:20,R_3lLe4aAGlH1pK3x,NA,NA,NA,NA,44.97999573,-93.26380157,anonymous,EN,1,1,4,30,5,2,6,1,1,1,5,1,4,4,1,5,6,Yes,9,Yes,14,Yes,21,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,14,5,21,1,1.04,B12,0.12,0.02,0.12,TRUE,4,A2H2NYSFUUNAUB,32L724R85L110PMKCJR2XRWWTGCPIB,3TYCR1GOTD10QEUPAXRJ4PLQAETLZJ,Included,Team,0,1,1,4,106,0.03636363636363636
8/7/18 19:18,8/7/18 19:25,IP Address,184.91.238.146,100,446,TRUE,8/7/18 19:25,R_3V3O6m4V1tiWjrr,NA,NA,NA,NA,28.99699402,-81.0562973,anonymous,EN,5,5,1,2,4,1,4,1,1,1,3,1,2,4,1,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,55,Yes,NA,NA,41,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,NA,NA,NA,NA,NA,NA,NA,NA,36,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Yes,NA,NA,NA,NA,44,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,45,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,Yes,NA,NA,NA,NA,NA,NA,61,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,3,5,61,1,1.14,B14,0.12,0.02,0.14,TRUE,18,A2G3G60TB7HCJE,3LG268AV38NAWX0DTS50H7YJ25TERJ,3YDTZAI2WYY7XA2WWUJAQEZ3BDM41L,Excluded,Self,1,1,1,5,90,0.18181818181818182
8/7/18 19:20,8/7/18 19:26,IP Address,172.5.194.140,100,350,TRUE,8/7/18 19:26,R_3Jr8ebXzf4IdKG1,NA,NA,NA,NA,33.79190063,-118.3184052,anonymous,EN,3,3,3,27,4,2,3,1,2,2,4,1,4,3,4,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,84,Yes,NA,NA,NA,NA,NA,NA,111,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,Yes,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,Yes,NA,NA,NA,NA,NA,NA,64,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,Yes,NA,NA,NA,NA,104,Yes,NA,NA,84,Yes,55,Yes,NA,NA,NA,NA,68,Yes,NA,NA,NA,NA,NA,NA,39,Yes,120,No,NA,NA,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,Yes,NA,NA,NA,NA,NA,NA,NA,NA,50,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,Yes,NA,NA,NA,NA,NA,NA,23,9,5,120,1,1.05,B14,0.12,0.02,0.14,TRUE,22,AA0QKSSEQ0B6Q,329E6HTMSWJLZV7LEOF7X488GO9K35,3Z7EFSHGNAWIIF04W2AZ4LFS85HXCI,Included,Team,0,3,3,3,87,0.20909090909090908
8/7/18 19:25,8/7/18 19:31,IP Address,50.96.210.206,100,364,TRUE,8/7/18 19:31,R_eE9cmsdm8fKKQZX,NA,NA,NA,NA,37.99690247,-84.74659729,anonymous,EN,5,5,1,0,4,1,4,1,1,1,1,1,3,4,3,4,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,No,NA,NA,NA,NA,32,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3,5,51,1,1.14,B14,0.12,0.02,0.14,TRUE,8,A70L26UXLTGLC,37G6BXQPLQ2AKWLDGDG0CHOE6JREQI,3U5JL4WY5LRFNBNP3N4HLN34GS0X45,Excluded,Self,1,1,1,5,101,0.08181818181818182
8/7/18 19:26,8/7/18 19:31,IP Address,107.77.205.231,100,342,TRUE,8/7/18 19:31,R_28FL1Q1i9touX2Y,NA,NA,NA,NA,45.52340698,-122.6762009,anonymous,EN,1,1,4,33,4,2,2,1,3,3,3,2,3,3,1,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,5,37,1,1.05,B14,0.12,0.02,0.14,TRUE,6,A2XSIZJSEQJL5,3LG268AV38NAWX0DTS50H7YJ25TERJ,3HUTX6F6VV5IQOUAYIYX9VFDKA0O2W,Included,Team,0,1,1,4,104,0.05454545454545454
8/7/18 19:28,8/7/18 19:35,IP Address,208.59.164.89,100,410,TRUE,8/7/18 19:35,R_vvEPvg9CZy7WNgt,NA,NA,NA,NA,41.98429871,-87.66349792,anonymous,EN,5,5,1,1,1,1,1,1,3,1,1,1,1,4,5,5,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,50,Yes,35,Yes,NA,NA,66,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Yes,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,Yes,41,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,Yes,NA,NA,NA,NA,NA,NA,NA,NA,17,3,5,66,1,1.14,B14,0.12,0.02,0.14,TRUE,17,A2RKPHMUAYF2P9,37G6BXQPLQ2AKWLDGDG0CHOE6JREQI,3ND9UOO81LKWWJPKZA7C5LR8TCPWL4,Excluded,Self,1,1,1,5,93,0.15454545454545454
8/7/18 19:27,8/7/18 19:37,IP Address,52.119.22.22,100,628,TRUE,8/7/18 19:37,R_3jfd7oINiJBvEHP,NA,NA,NA,NA,33.62379456,-112.0039978,anonymous,EN,1,1,4,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,2,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,Yes,37,Yes,NA,NA,NA,NA,NA,NA,13,Yes,NA,NA,13,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,Yes,NA,NA,NA,NA,NA,NA,53,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,NA,NA,17,14,5,26,1,1.14,B14,0.12,0.02,0.14,TRUE,16,A774LQW8TMO4R,37G6BXQPLQ2AKWLDGDG0CHOE6JREQI,39U1BHVTDM9NOYV1YZY1MFQSPWHT3Y,Included,Self,0,1,1,4,93,0.15454545454545454
8/7/18 19:31,8/7/18 19:38,IP Address,77.111.246.6,100,433,TRUE,8/7/18 19:38,R_Z9nMcOOq5yjS3At,NA,NA,NA,NA,47,8,anonymous,EN,5,5,2,5,4,5,2,2,2,2,3,4,1,2,7,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,44,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,No,NA,NA,NA,NA,53,Yes,NA,NA,NA,NA,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,Yes,NA,NA,NA,NA,NA,NA,NA,NA,37,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,4,5,59,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A2QFU3KK3ZZX3T,3LG268AV38NAWX0DTS50H7YJ25TERJ,3QILPRALQ6DBUIWNDK7L4XSBG0NN8J,Excluded,Team,1,1,1,4,96,0.12727272727272726
8/7/18 19:35,8/7/18 19:43,IP Address,189.215.146.193,100,471,TRUE,8/7/18 19:43,R_3oyJgMCb2ifhio7,NA,NA,NA,NA,18.86669922,-99.1832962,anonymous,EN,3,3,2,20,3,1,2,1,1,1,1,2,1,3,3,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,31,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,No,NA,NA,NA,NA,NA,NA,38,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,8,5,49,1,1.14,B14,0.12,0.02,0.14,TRUE,11,A1FAQI6Q4WCS,37G6BXQPLQ2AKWLDGDG0CHOE6JREQI,3ZR9AIQJUCR7QLHE0BFAC9GT6LH40J,Included,Self,0,3,3,2,99,0.1
8/7/18 19:44,8/7/18 19:49,IP Address,73.249.221.200,100,298,TRUE,8/7/18 19:49,R_Dw7uZdhul21egHn,NA,NA,NA,NA,42.24290466,-71.00980377,anonymous,EN,1,1,1,40,4,3,4,1,1,1,3,1,1,3,4,3,6,Yes,9,Yes,14,Yes,21,Yes,30,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,Yes,39,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,11,5,66,1,1.05,B14,0.12,0.02,0.14,TRUE,14,A2GXPU7NQ4A8ZY,374UMBUHN568FETR1Q40RYZY5EDTCI,3HYA4D452S1OKBHHZFF7M16ZS9BF23,Included,Team,0,1,1,1,96,0.12727272727272726
8/7/18 19:50,8/7/18 19:56,IP Address,70.231.17.55,100,342,TRUE,8/7/18 19:56,R_3GfFK0MQmwctRj5,NA,NA,NA,NA,35.789505,-78.8742981,anonymous,EN,3,3,4,60,4,1,3,1,1,1,2,1,2,5,2,7,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A14VE6G1JFUQQG,3LG268AV38NAWX0DTS50H7YJ25TERJ,3QFUFYSY9ZXYNPW43TYVFG3XCN8F40,Included,Team,0,3,3,4,109,0.00909090909090909
8/7/18 19:53,8/7/18 19:56,IP Address,99.127.179.135,100,176,TRUE,8/7/18 19:56,R_abpOlI6vCKAL2KJ,NA,NA,NA,NA,32.71569824,-117.1647034,anonymous,EN,5,5,1,5,2,4,2,5,5,4,2,4,2,3,5,2,6,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,5,6,1,1,B0,0.12,0.02,0,TRUE,1,A33M19SQGBBIFE,3OB6JN3A9Q688LSQAQTJUF3SB7KRML,3IAS3U3I0GYY7U51UDTB3BFEDBLB2J,Excluded,Team,1,1,1,5,109,0.00909090909090909
8/7/18 19:51,8/7/18 19:56,IP Address,107.77.216.97,100,320,TRUE,8/7/18 19:56,R_1GQAUDA4Q5Vnutd,NA,NA,NA,NA,26.30329895,-80.2276001,anonymous,EN,2,2,3,30,3,2,2,1,2,1,2,1,2,3,1,4,6,Yes,9,Yes,14,Yes,21,Yes,30,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,5,30,1,1.05,B14,0.12,0.02,0.14,TRUE,5,A3NF7DQBRWCO7I,32ZCLEW0BZ1XV06QU1C29SBW6V1PJN,3F6KKYWMNCJNBDSEUSI1QP6CRRNNDS,Included,Team,0,2,2,3,105,0.045454545454545456
